order_id,customer_id,order_date,status,total_amount,payment_method,shipping_address
2468,292,2025-11-05 01:46:25.804851,delivered,4413.06,bank_transfer,"63684 Danielle Valleys, New Amandaport, MA 66641"
2469,258,2025-08-04 09:16:50.277475,processing,983.69,credit_card,"265 Vang Gateway, Millerborough, NV 15760"
2470,775,2025-09-23 16:00:10.808229,processing,4389.25,paypal,"365 Joshua Hill, Lake Amanda, KY 29881"
2471,39,2025-10-03 16:31:34.379897,processing,1539.93,bank_transfer,"5333 Alyssa Garden Suite 472, Lake Nancy, NY 95584"
2472,335,2025-07-07 02:48:41.214034,pending,5155.75,bank_transfer,"700 Diane Mission, New Laurashire, PA 91648"
2473,553,2024-12-01 18:15:34.635224,processing,799.61,credit_card,"482 Cross Mountains, Josephborough, NE 67792"
2474,480,2025-06-27 04:45:07.175086,pending,6803.14,bank_transfer,"PSC 5487, Box 1519, APO AA 55834"
2475,814,2025-02-10 19:16:48.641818,cancelled,2659.99,credit_card,"63644 Mcdonald Mountains Apt. 538, East Jessica, NH 51407"
2476,750,2025-04-21 10:30:41.529560,delivered,1563.08,credit_card,"2853 Hubbard Ridge Suite 814, Pagechester, NJ 04249"
2477,826,2025-07-13 00:44:21.671130,cancelled,1449.69,bank_transfer,"8363 Mann Radial, Christopherbury, FL 54241"
2478,274,2025-06-04 07:22:26.499318,processing,2903.88,credit_card,"873 Gutierrez Shoal Suite 138, Jamesfurt, VI 17045"
2479,923,2025-05-09 01:46:04.159761,shipped,1008.18,credit_card,"3657 Oscar Village Apt. 433, West Donna, GU 20791"
2480,848,2025-05-30 07:39:41.506059,shipped,6006.1,bank_transfer,"448 Caitlin Walk, Christianburgh, NY 24936"
2481,955,2025-02-19 22:39:09.278105,shipped,142.14,bank_transfer,"5769 Sarah Vista Suite 197, Erinshire, MD 00701"
2482,501,2025-01-11 01:54:40.436814,delivered,4247.37,bank_transfer,"649 Amanda Brook, Karahaven, MH 08167"
2483,598,2025-01-29 21:07:46.547944,cancelled,6050.55,paypal,"877 Miller Shore Apt. 734, Robertsland, ND 28768"
2484,46,2025-08-29 12:39:13.457144,processing,3855.88,paypal,"896 Christie Island, Milesberg, AK 94883"
2485,131,2025-03-01 06:21:40.400385,delivered,5228.5,paypal,"343 King Forest Suite 033, Port Kristintown, LA 04336"
2486,699,2025-06-01 06:24:34.903996,cancelled,6469.7,bank_transfer,"251 Mariah Prairie Apt. 486, Lewisshire, MT 88182"
2487,167,2025-09-15 10:30:19.670324,shipped,2165.35,bank_transfer,"9284 Crystal Rest, North Alicia, NJ 50195"
2488,835,2025-02-08 09:11:18.042387,cancelled,1433.84,paypal,"99753 Cook Ford, North Rebeccafurt, IN 58695"
2489,71,2025-03-15 15:13:44.558403,cancelled,1731.3,bank_transfer,"2281 Wong Turnpike Suite 897, South Matthew, PW 28488"
2490,310,2025-01-12 13:55:22.780563,shipped,3451.08,paypal,"809 Luis Plaza Suite 879, Larryside, OR 57386"
2491,420,2025-02-16 02:44:43.669456,pending,228.57,credit_card,"3571 Robert Branch Suite 382, Hernandezhaven, NV 06192"
2492,162,2025-07-12 07:35:32.115461,delivered,221.94,bank_transfer,"469 Luis Trace Apt. 353, Lewisburgh, MP 17884"
2493,691,2025-03-29 05:54:18.044553,processing,6034.46,bank_transfer,"81607 Cabrera Isle, Nicholsonfurt, TX 67914"
2494,468,2025-06-10 15:40:22.312659,pending,1912.73,bank_transfer,"USS Hansen, FPO AA 97706"
2495,611,2025-10-31 07:02:05.445081,processing,2649.72,paypal,"USCGC Ortiz, FPO AA 58177"
2496,674,2025-06-19 17:40:04.405964,pending,729.94,bank_transfer,"234 Hughes Island Suite 487, North Tiffanytown, OK 89042"
2497,329,2025-07-06 12:17:56.901633,pending,2657.35,credit_card,"953 Bell Mill, Port Michele, DE 79836"
2498,194,2025-09-13 17:05:44.805701,shipped,3315.26,credit_card,"333 Monique Port Suite 901, New Bethanyfurt, MO 23192"
2499,479,2024-12-04 04:44:03.048446,shipped,416.9,bank_transfer,"2644 Michelle Isle Suite 636, Harrisberg, FL 96194"
2500,950,2025-06-16 00:24:50.731740,cancelled,4282.27,bank_transfer,"62254 Anna Via Suite 227, Lake Jeff, RI 35314"
2501,939,2025-10-16 10:56:36.462977,processing,1752.99,paypal,"7378 Lang Glens Apt. 172, Port Jeremy, LA 48453"
2502,800,2025-05-14 03:01:10.923340,pending,4572.77,credit_card,"4601 David Causeway, North Stephenside, LA 75194"
2503,535,2025-02-02 06:47:33.749740,pending,4426.37,paypal,"PSC 7442, Box 5831, APO AP 06316"
2504,805,2025-07-21 23:20:11.278768,shipped,1836.44,bank_transfer,"5161 Eric Parkways, South Courtneymouth, GA 14420"
2505,361,2025-07-13 09:18:05.701936,delivered,7953.13,paypal,"62629 Mccoy Camp, New Elizabethmouth, PR 76739"
2506,167,2025-06-10 23:55:39.120772,delivered,2930.07,bank_transfer,"860 David Ville Suite 217, Michaelshire, MH 96582"
2507,129,2025-05-19 12:24:33.107088,cancelled,374.71,credit_card,"30396 Bradford Dam Apt. 165, North Donald, WA 50822"
2508,970,2025-04-30 11:37:13.723596,shipped,3775.17,bank_transfer,"2379 David Track Suite 694, Lake Cherylland, NH 34319"
2509,347,2025-09-08 13:10:10.568911,pending,4403.62,credit_card,"2390 Jeremiah Shoal Apt. 794, West Christopher, LA 42124"
2510,381,2025-07-19 12:55:04.837038,cancelled,989.04,credit_card,"37220 Richardson Stream Suite 063, North Morgan, WA 92287"
2511,169,2025-05-24 04:21:13.000393,processing,4218.16,credit_card,"90605 Janet Grove, Kleinhaven, VA 44143"
2512,898,2025-05-21 21:30:29.422912,processing,1802.71,credit_card,"7398 Marissa Ridge, Harperborough, MP 70277"
2513,684,2025-01-10 00:22:04.587840,shipped,2648.68,bank_transfer,"42359 Richardson Lock, North Kelsey, NV 34492"
2514,538,2024-11-28 09:56:59.091796,shipped,1123.5,credit_card,"7642 Melissa Viaduct Suite 055, North Perry, MH 12114"
2515,909,2025-01-16 09:33:02.377325,delivered,849.95,bank_transfer,"USNS Padilla, FPO AA 45512"
2516,865,2025-05-19 13:24:51.370670,delivered,553.23,credit_card,"25378 Lara Tunnel, Lake Antonioview, IL 97986"
2517,208,2025-11-08 08:34:44.829237,delivered,6647.67,bank_transfer,"0751 Wilson Valley Suite 579, Hamiltonmouth, NH 97033"
2518,622,2025-02-05 15:44:18.003129,delivered,2963.78,paypal,"3839 Moore Highway, Montgomeryfurt, CO 61346"
2519,940,2025-08-18 12:43:57.391425,shipped,53.02,paypal,"3189 Laura Mission, East Thomas, PR 77942"
2520,82,2025-11-05 16:13:26.220464,pending,3378.56,credit_card,"Unit 1434 Box 9925, DPO AP 13507"
2521,528,2025-03-30 20:24:27.559872,cancelled,1863.11,paypal,"85995 Davis Shoals, Mollyfurt, KY 28348"
2522,9,2024-11-15 13:46:19.373360,delivered,6832.65,bank_transfer,"44641 Hudson Village, Melissaton, TX 72568"
2523,815,2025-10-26 18:38:40.107905,processing,2250.73,credit_card,"8407 Saunders Summit Apt. 465, Robertmouth, UT 30989"
2524,948,2025-01-25 08:32:37.150131,pending,630.41,bank_transfer,"4021 Jones Union Suite 009, Rickystad, NC 56631"
2525,550,2025-06-26 06:57:36.824199,pending,1141.83,paypal,"881 Jessica Divide, Rojasborough, WA 04985"
2526,703,2025-04-04 03:13:40.196795,cancelled,4533.63,bank_transfer,"3078 Ryan Highway, Michaelstad, FM 93767"
2527,882,2025-08-05 15:40:18.739902,cancelled,1413.51,bank_transfer,"8546 Mary Pike, Pattersonshire, IA 57985"
2528,335,2025-05-10 02:51:22.526548,processing,3657.4,paypal,"10151 Mark Freeway Suite 208, Jordanview, NC 02523"
2529,902,2025-08-27 04:10:47.680696,cancelled,4418.48,credit_card,"020 Albert Junction, Port Monicahaven, KY 27080"
2530,783,2025-04-09 08:03:37.501158,shipped,3789.3,credit_card,"20454 Smith Trail Apt. 185, Haileyberg, WY 04218"
2531,914,2024-12-24 04:05:38.299727,shipped,2939.6,paypal,"799 Martinez Skyway Apt. 072, Port Nathanland, HI 70901"
2532,103,2025-01-30 22:18:36.283744,pending,3617.66,paypal,"PSC 1639, Box 5638, APO AA 54592"
2533,28,2025-05-11 05:30:46.924559,processing,210.76,paypal,"68910 Christina Corners, Port Richardland, DE 49694"
2534,638,2025-07-21 05:20:00.453289,pending,3892.19,paypal,"50833 Donald Isle Apt. 290, North Amy, MD 83955"
2535,97,2025-07-04 12:55:46.937579,cancelled,1121.94,bank_transfer,"02913 Parsons Ridges Apt. 331, Stephenview, NY 80197"
2536,88,2025-11-12 23:14:15.504280,processing,2127.34,credit_card,"73111 Amy Inlet, South Michael, DE 95285"
2537,762,2025-06-24 11:09:04.054204,pending,7066.25,paypal,"21486 James Valley Apt. 761, Phyllisport, NY 45675"
2538,499,2025-04-25 13:25:51.993299,pending,5323.23,bank_transfer,"528 Carter Field Apt. 822, South Jonathanport, NJ 20852"
2539,843,2025-08-06 17:12:32.391773,pending,1139.72,paypal,"00486 Kemp Rapid, Lake Pamelahaven, ID 50557"
2540,719,2024-12-17 21:57:48.351507,processing,4589.55,bank_transfer,"6757 Bautista Place Apt. 492, Lake Patricia, SD 77937"
2541,938,2025-07-11 19:54:30.510704,cancelled,894.73,bank_transfer,"88691 Thompson Center Apt. 064, Sharonchester, SC 48730"
2542,358,2025-09-23 16:40:02.873528,pending,228.57,paypal,"PSC 5570, Box 6596, APO AA 07519"
2543,720,2025-01-11 14:28:00.926872,cancelled,900.56,bank_transfer,"4343 Rachael Court, Carrollstad, SD 33786"
2544,431,2025-04-14 15:25:49.651625,pending,610.43,credit_card,"2431 Thomas Shore Suite 436, New Erin, MO 90498"
2545,346,2025-01-25 21:47:49.944036,delivered,347.51,credit_card,"26895 Brown Falls Suite 707, East Tiffanyland, NC 46165"
2546,613,2025-09-07 11:03:51.299151,delivered,1792.0,bank_transfer,"23503 Barr River Suite 315, West Erica, GU 84836"
2547,457,2024-11-26 16:57:49.729413,shipped,3225.05,credit_card,"51756 Perez Via, North Brianton, DC 21296"
2548,831,2025-10-06 08:41:14.620756,delivered,2109.27,bank_transfer,"3210 Guerra Court Suite 424, Nelsonburgh, ND 48511"
2549,555,2025-10-04 13:28:42.240973,cancelled,3216.02,paypal,"725 Jason Camp Apt. 309, Sarahbury, AK 19957"
2550,565,2025-06-06 04:50:55.993621,cancelled,2298.8,bank_transfer,"3438 Tiffany Cape, Bishopland, MT 32014"
2551,535,2025-02-20 00:33:01.014628,delivered,3469.1,paypal,"7742 Aguilar Cove, Paynefurt, TX 25646"
2552,29,2025-11-11 11:56:19.240047,processing,1566.09,credit_card,"7380 Thompson Park, Sergioshire, MD 61242"
2553,816,2025-02-11 19:53:44.245238,processing,1598.53,credit_card,"8064 Nguyen Tunnel, Bennettborough, PR 67438"
2554,429,2025-08-02 13:49:59.617380,cancelled,2831.24,credit_card,"230 Mack Creek Suite 136, East Kimberlyborough, AK 07099"
2555,832,2025-03-14 21:35:48.550391,cancelled,3619.74,paypal,"577 Graham Unions Apt. 801, North Ashleymouth, WY 16123"
2556,896,2025-08-27 19:41:14.098658,processing,4289.69,paypal,"92286 Richard Freeway Suite 529, West Johnton, AZ 83817"
2557,324,2025-06-19 01:28:14.088590,delivered,2359.04,paypal,"2927 Bradley Shoal Suite 765, Port Timothyville, LA 26225"
2558,119,2025-03-16 04:22:01.833570,delivered,1964.71,credit_card,"913 Bennett Hill, East Joshuafort, OK 37077"
2559,701,2025-04-21 15:32:16.475057,cancelled,1880.42,bank_transfer,"439 Riley Terrace Apt. 083, New Jessicaport, DC 83033"
2560,263,2025-05-06 00:24:39.524491,delivered,63.18,credit_card,"15704 Hayes Divide, Maddenberg, MN 47388"
2561,797,2024-12-16 05:40:10.042819,delivered,1483.6,paypal,"6006 Patrick Mountain, Crystalstad, CO 51086"
2562,289,2024-12-08 05:30:27.246401,cancelled,4867.52,paypal,"12986 Webb Walk Apt. 233, East Paul, MH 49761"
2563,396,2025-01-31 15:47:38.963959,processing,3379.53,credit_card,"7026 Isaiah Lock Apt. 967, Thomasland, AZ 07018"
2564,277,2025-03-20 00:24:05.440998,cancelled,2188.88,bank_transfer,"0070 Garner Key Suite 601, New Markhaven, WV 45673"
2565,50,2025-06-21 10:02:45.056996,delivered,4476.72,paypal,"885 Anderson Squares Apt. 214, East Emilyberg, WY 99687"
2566,452,2025-01-10 20:50:41.334867,shipped,2450.52,bank_transfer,"25202 Mark Turnpike Suite 377, Mikeville, MO 66484"
2567,383,2025-07-23 18:43:41.455744,cancelled,2094.77,credit_card,"8349 Brown Rapid, East Markburgh, MP 19641"
2568,61,2025-10-06 19:23:40.675187,processing,4653.27,paypal,"20160 Brad Route, West Henry, LA 14671"
2569,658,2025-11-02 04:51:54.613929,pending,2349.57,paypal,"545 Jessica Keys Suite 104, Howardton, CA 93591"
2570,70,2025-09-07 12:35:02.081114,shipped,3396.24,bank_transfer,"609 Russell Lights Apt. 000, Matthewville, AZ 48195"
2571,213,2025-05-15 15:18:32.309650,processing,2606.6,paypal,"00127 Fleming Locks Apt. 408, Jesseburgh, MD 92883"
2572,966,2025-03-21 09:26:17.774340,delivered,4561.42,credit_card,"880 Morrison Gardens, Shepherdtown, TN 54125"
2573,451,2025-04-12 05:08:29.405158,processing,4989.06,bank_transfer,"901 Amy Stravenue Apt. 044, Johnsonport, MN 81446"
2574,912,2025-08-16 02:25:37.445071,processing,1950.94,credit_card,"6016 Kimberly Crossroad, Carterborough, DC 99408"
2575,584,2025-11-13 23:49:58.895921,processing,686.22,credit_card,"3946 Hernandez Unions Suite 439, Rossview, PW 60182"
2576,505,2025-09-16 21:53:49.603492,delivered,1012.52,credit_card,"46368 Amanda Groves, North Douglastown, WV 79432"
2577,670,2025-07-03 22:28:10.184603,processing,3338.31,paypal,"542 Hall Key Suite 775, East Alisha, WV 31091"
2578,51,2025-06-12 16:21:03.072903,cancelled,5874.91,paypal,"730 Shaffer Drive Apt. 477, South Allison, TN 95697"
2579,595,2025-02-17 11:17:20.340983,delivered,142.62,bank_transfer,"USNV Lowe, FPO AE 47904"
2580,759,2025-06-16 06:15:07.745281,cancelled,1993.14,bank_transfer,"98599 Matthew Ranch, New Omar, AS 76806"
2581,531,2025-09-02 13:38:40.985152,processing,3145.91,paypal,"55312 Carmen Ridges Apt. 046, North Anthony, UT 49757"
2582,114,2025-01-27 05:42:45.655401,delivered,876.42,bank_transfer,"0272 Taylor Neck, Stephanieborough, AZ 84766"
2583,502,2025-06-05 11:24:54.689575,pending,2214.78,bank_transfer,"PSC 7076, Box 7518, APO AA 59108"
2584,745,2025-04-03 00:42:23.970568,cancelled,2266.44,credit_card,"1789 Schroeder Rest Suite 581, North Nathan, GA 46754"
2585,551,2025-04-11 21:33:18.844207,cancelled,7175.69,credit_card,"Unit 6000 Box 2075, DPO AA 50056"
2586,517,2025-01-02 18:58:07.402961,pending,1332.46,bank_transfer,"20097 Jackson Neck, South Susanfurt, IN 64752"
2587,101,2025-05-29 05:19:47.044761,processing,2132.79,bank_transfer,"9540 Hughes Mount Suite 379, Hamptonville, MH 44339"
2588,452,2025-09-20 09:05:59.417517,cancelled,5746.93,paypal,"947 Yu Parks, Tinachester, MS 81049"
2589,665,2025-09-20 22:12:55.471941,processing,5395.04,paypal,"PSC 1853, Box 7381, APO AA 07042"
2590,711,2025-05-03 15:08:02.116886,shipped,357.22,paypal,"72066 Heather Shoal, North Jackmouth, NJ 62457"
2591,242,2025-07-21 01:55:43.427058,delivered,3145.07,credit_card,"194 Sims Island Suite 852, New Bradfort, CA 34477"
2592,751,2024-11-25 01:35:01.029360,shipped,4964.37,credit_card,"5714 Michelle Stravenue, West Jose, MD 16222"
2593,767,2024-11-30 05:38:28.342190,delivered,1741.53,credit_card,"664 Raven Grove Suite 222, Andreamouth, MO 09465"
2594,156,2025-01-11 03:54:35.719051,cancelled,4341.8,paypal,"34930 Rubio Views Apt. 914, Mooreville, FM 51157"
2595,665,2025-06-16 00:04:41.068511,shipped,2891.23,bank_transfer,"07338 Mathis Forge, New Kim, SC 51497"
2596,414,2025-04-24 19:10:14.767200,shipped,5027.63,credit_card,"106 Evelyn Inlet Apt. 216, Williamview, SD 21769"
2597,901,2025-10-06 19:20:28.862610,cancelled,1234.86,credit_card,"15141 Vanessa Port Apt. 775, North Justinmouth, MN 12718"
2598,738,2025-11-10 14:43:06.221194,pending,6286.55,paypal,"0325 Ronald Trail Suite 520, South Angelaport, CT 87545"
2599,383,2025-09-29 05:43:18.160365,pending,968.11,bank_transfer,"Unit 1181 Box 6768, DPO AP 25702"
2600,82,2025-04-30 11:58:31.405086,shipped,2299.59,paypal,"69738 Thomas Mountains Apt. 923, Annahaven, VA 99123"
2601,331,2025-04-06 10:14:11.681471,shipped,2143.73,credit_card,"18822 Campbell Mountain, Robertville, NV 47693"
2602,130,2025-05-14 05:18:08.655366,cancelled,5592.34,bank_transfer,"76738 Paul Row Suite 058, North Daniel, CO 00711"
2603,813,2024-11-27 06:32:38.966372,delivered,552.99,credit_card,"094 Lynn Locks, Santostown, NH 40765"
2604,73,2025-06-13 12:57:20.727603,pending,1565.14,bank_transfer,"860 Donna Glen Apt. 009, Poncestad, PA 53720"
2605,794,2025-08-30 19:55:58.816371,shipped,5776.21,credit_card,"2529 Crawford Pike, South Joseph, PA 86742"
2606,157,2025-06-06 04:04:56.644918,delivered,2295.52,paypal,"8160 Martin Hollow, Garciahaven, CO 21870"
2607,470,2025-03-31 03:43:02.299976,pending,2998.96,credit_card,"7570 Johnson Circles Suite 665, Port John, WA 90066"
2608,212,2025-05-06 22:51:25.517557,cancelled,2580.22,paypal,"480 Johnson Garden, Andrewfort, GA 07215"
2609,598,2025-07-24 13:58:20.447915,cancelled,3786.8,credit_card,"14581 Leon Coves, North Karen, MH 67467"
2610,26,2025-03-03 05:23:36.961044,delivered,210.76,paypal,"11869 Jason Roads, Kimberlyberg, GU 54715"
2611,209,2025-08-22 17:58:22.871645,processing,2103.17,paypal,"9985 Gregory Dam Apt. 580, Daniellestad, NC 68036"
2612,235,2025-10-06 15:33:37.484818,delivered,5889.99,bank_transfer,"4200 Robert Plains, East Lindaport, MO 94835"
2613,339,2025-02-17 01:15:38.234373,shipped,5229.48,bank_transfer,"163 Mitchell Trace, Port Amychester, NY 57656"
2614,932,2025-01-26 10:02:49.780623,processing,3391.02,bank_transfer,"089 Williams Forest Suite 269, Lake Daniel, HI 92453"
2615,649,2025-01-18 04:51:59.554914,cancelled,3775.13,paypal,"187 Karen Creek Apt. 574, Wongberg, RI 25089"
2616,51,2024-12-15 03:32:05.689327,processing,4630.01,paypal,"29582 Davis Rapid, Port Robertport, KY 91107"
2617,789,2025-03-19 09:34:26.407017,cancelled,1868.88,credit_card,"8690 Bruce Island, Ronaldtown, SC 14405"
2618,582,2025-05-31 13:08:32.161786,shipped,1365.08,bank_transfer,"6720 Jones Road Apt. 326, Lake Joshua, NH 05228"
2619,522,2025-02-07 16:41:29.507289,shipped,1589.63,paypal,"3128 Abbott Dale, Jamesfurt, GU 90041"
2620,910,2025-02-26 14:44:13.207332,pending,2061.77,credit_card,"47558 Beth Mount, Port Brianchester, TX 59463"
2621,918,2025-09-03 21:56:46.213283,pending,2627.46,paypal,"89050 Raymond Lock, West Elizabeth, ND 56747"
2622,707,2025-03-10 11:01:56.156585,cancelled,418.64,credit_card,"2425 Trevor Common, Saraview, MO 92996"
2623,59,2025-10-21 03:15:45.348012,processing,2400.0,paypal,"8365 Richards Cove Apt. 597, Patriciabury, DE 01569"
2624,47,2025-10-20 03:15:37.116718,processing,2763.31,paypal,"5364 Jessica Spurs, Michelleton, RI 28354"
2625,490,2025-08-23 00:35:46.656995,cancelled,2079.95,bank_transfer,"25293 Williams Plain, Watsonview, SC 22599"
2626,643,2025-03-07 18:42:26.272291,pending,3724.67,paypal,"971 Benjamin Ports, Sethland, VT 78881"
2627,161,2025-03-03 21:59:58.648330,processing,4659.54,paypal,"9904 George Burgs, Lewisberg, AL 19535"
2628,265,2024-12-17 19:10:53.336350,cancelled,4967.31,paypal,"15475 Scott Creek, Jasonfort, PW 79012"
2629,783,2024-11-15 12:12:26.338180,cancelled,4294.12,credit_card,"213 John Trace, Mcclainborough, ND 01335"
2630,42,2025-01-04 12:37:34.203481,delivered,4315.56,bank_transfer,"33483 Perry Meadow Suite 294, Sethburgh, OK 89186"
2631,234,2025-06-26 13:25:05.111803,delivered,4808.64,credit_card,"1113 Michael Viaduct Suite 432, West Ashleyburgh, MI 81556"
2632,595,2025-09-06 18:03:08.742931,cancelled,1181.35,paypal,"0859 Dixon Key, East Mark, MN 79705"
2633,66,2025-08-02 12:35:39.504202,processing,809.98,paypal,"05948 Adams Valleys, East Beth, WY 31515"
2634,517,2025-07-21 15:08:18.828297,shipped,2190.42,paypal,"888 Johnson Plains, Williamsberg, WI 59280"
2635,564,2025-11-03 22:31:15.409479,delivered,633.39,paypal,"USNV Atkinson, FPO AA 07838"
2636,307,2025-01-08 18:48:55.081499,cancelled,2667.18,paypal,"11726 Scott Run Suite 068, Gravesmouth, ND 39791"
2637,340,2025-11-13 18:09:52.712237,shipped,4626.28,paypal,"1890 Norris Motorway Apt. 061, Garymouth, ND 91597"
2638,70,2025-08-01 00:52:44.904101,shipped,372.7,bank_transfer,"975 Turner Freeway, Cynthiaside, IA 26458"
2639,144,2025-06-21 04:34:25.265023,processing,8148.12,bank_transfer,"537 Christopher Vista Apt. 697, Port Petertown, MS 78359"
2640,143,2025-07-09 00:11:46.048777,pending,3441.71,credit_card,"205 Debbie Drive, Ramosberg, OR 98668"
2641,775,2025-08-22 14:14:04.295591,delivered,4545.5,bank_transfer,"0762 Matthew Cliffs, Port Kayla, NC 23789"
2642,760,2024-12-25 04:03:48.544468,processing,1850.04,bank_transfer,"7572 Lowery Mountains, South Rachelburgh, NE 02626"
2643,977,2024-11-19 11:39:53.976345,processing,3346.35,bank_transfer,"8608 Meyer Field, Bradleychester, MO 41545"
2644,767,2024-12-26 12:45:32.721294,delivered,4783.82,bank_transfer,"0210 Larsen Drive Apt. 185, Port Alexanderstad, TN 10495"
2645,944,2025-04-11 10:44:51.637138,cancelled,3575.18,paypal,"752 Ortega Light, Amyfurt, VA 73708"
2646,40,2025-05-23 21:48:56.929661,pending,1317.84,credit_card,"7760 Davis Via Suite 580, New Juliachester, ID 50807"
2647,250,2025-03-30 13:11:43.469407,cancelled,3584.06,paypal,"6591 John Estates Apt. 006, Rickhaven, ID 27841"
2648,829,2025-07-04 14:20:56.937946,cancelled,4311.95,paypal,"285 Olsen Drive Apt. 304, Jasonview, NV 28161"
2649,591,2025-02-16 18:09:23.775659,pending,3970.69,paypal,"74928 Sara Spurs Suite 380, Hudsonmouth, WV 50692"
2650,484,2025-11-04 10:21:13.463077,processing,221.94,credit_card,"431 Newton Lakes, Port Kyleview, PR 21815"
2651,166,2025-08-01 19:57:54.262145,shipped,2932.98,bank_transfer,"0095 Knight Stream Suite 843, Gonzalezmouth, NJ 18571"
2652,404,2025-08-06 22:59:41.488181,shipped,5029.69,paypal,"9892 Taylor Burg Apt. 365, Port Brandon, PR 02647"
2653,382,2025-10-03 01:01:14.742394,shipped,1510.09,credit_card,"07625 Davis Mall, West Paige, MI 12338"
2654,823,2025-06-10 04:19:59.213385,processing,3852.53,credit_card,"5780 Kristin Port Apt. 601, West Lisachester, NE 15566"
2655,731,2025-09-28 20:32:28.770262,processing,936.65,credit_card,"2526 Medina Plains Suite 857, South Christopherton, ID 87660"
2656,932,2025-03-20 10:29:59.736789,processing,2718.36,credit_card,"Unit 1517 Box 9859, DPO AP 96123"
2657,158,2025-04-05 19:45:00.676446,cancelled,685.35,credit_card,"51487 Lauren Fall Apt. 839, South Kelseystad, MN 62310"
2658,734,2025-08-13 02:53:43.924632,cancelled,4253.78,credit_card,"PSC 5520, Box 2033, APO AE 66958"
2659,219,2024-12-19 05:06:10.089246,delivered,1812.36,bank_transfer,"25386 Brandi Creek, Walkerland, KY 48802"
2660,255,2025-10-02 19:21:15.010559,processing,896.27,credit_card,"3462 Jessica Center, North Kristinhaven, MI 23800"
2661,5,2025-04-10 11:15:13.822892,pending,1699.9,bank_transfer,"3823 Smith Port Apt. 048, South Jennifer, MP 81322"
2662,36,2025-02-10 15:41:51.725931,delivered,2922.09,bank_transfer,"6994 Jones Valleys, Amyshire, AK 63130"
2663,397,2025-01-31 05:55:01.611566,cancelled,2464.5,paypal,"072 Garrison Street, East Elizabethmouth, NY 92577"
2664,117,2025-09-01 18:28:30.505490,shipped,5008.48,credit_card,"1097 Abbott Junction, Lisafurt, SD 25326"
2665,200,2025-07-24 04:55:23.475638,cancelled,2638.31,paypal,"31669 Elizabeth Shore Suite 773, Crystalfort, NY 87178"
2666,495,2025-01-27 07:18:48.649928,delivered,3077.36,bank_transfer,"PSC 6779, Box 5912, APO AP 28552"
2667,163,2025-09-09 18:00:29.609479,delivered,5746.1,credit_card,"44873 Lisa Street, West Madisonside, NE 87669"
2668,94,2025-10-08 15:22:39.763880,pending,6006.36,credit_card,"03033 Christina Junction Suite 671, Ethanport, SD 54532"
2669,944,2025-10-17 08:56:56.555166,delivered,2222.95,bank_transfer,"3068 Smith Square, Lake Christine, FM 95180"
2670,723,2025-04-07 14:34:27.920249,shipped,2810.19,paypal,"12148 Anthony Rapids Apt. 313, Guerrerobury, LA 74846"
2671,641,2025-01-27 18:51:26.095639,processing,5729.45,credit_card,"USCGC Ingram, FPO AE 09072"
2672,299,2025-04-28 03:26:35.834362,processing,3310.59,bank_transfer,"44793 Chavez Port, East Heiditon, WA 63723"
2673,165,2025-03-14 02:05:57.061682,pending,6012.6,paypal,"6647 Yvonne Shore, Lake Philipside, ND 31125"
2674,976,2025-10-05 04:22:16.854702,processing,5766.22,credit_card,"11200 Kelly Turnpike, Scottview, IN 13245"
2675,526,2025-06-01 14:06:56.261507,pending,2329.66,credit_card,"PSC 8226, Box 9298, APO AA 80094"
2676,721,2025-11-06 11:42:20.879223,cancelled,757.0,credit_card,"93104 Shah Extensions Apt. 245, Jonesberg, VA 87905"
2677,73,2025-07-20 21:26:11.471169,delivered,4300.21,bank_transfer,"2023 Chelsea Pine, Port Amandachester, PW 10942"
2678,279,2025-09-18 16:17:18.819383,cancelled,5426.86,bank_transfer,"18887 Gabriella Meadows, North Suzanneside, GU 63122"
2679,509,2025-10-04 11:22:25.979144,pending,5048.03,paypal,"751 Taylor Ports Apt. 837, East Alexandertown, MO 09655"
2680,238,2025-11-08 02:53:25.291662,shipped,213.04,bank_transfer,"5873 Bullock View Apt. 753, Conwayside, WY 73985"
2681,306,2025-10-05 15:50:10.690784,pending,90.77,bank_transfer,"55422 Garrison Fords, South Haydenfort, IN 52942"
2682,175,2025-04-17 23:31:25.540211,cancelled,3865.84,credit_card,"6037 Tracy Summit, New Alison, AS 35245"
2683,594,2025-06-09 10:37:29.485694,pending,1827.04,credit_card,"147 Michael Field Suite 465, North Randallside, NH 54869"
2684,969,2025-09-03 11:31:37.471178,pending,849.95,paypal,"601 Smith Meadow Suite 020, Lambchester, SC 80652"
2685,533,2024-12-13 09:17:01.627838,pending,3062.87,bank_transfer,"1927 Leon Roads Suite 416, Nelsonfort, VA 32776"
2686,337,2025-09-30 20:38:43.837609,pending,966.0,credit_card,"4994 Michael Stream, East Norman, MT 11318"
2687,861,2025-02-11 02:37:59.249741,pending,1756.51,paypal,"11035 Hayley Junction, Valerieport, IA 80057"
2688,700,2025-01-04 04:47:22.031905,processing,4629.15,credit_card,"4983 Joshua Brook, Tiffanyside, MA 92070"
2689,67,2025-07-12 02:51:30.415353,pending,1741.53,paypal,"158 Keith Crossroad, New Kenneth, CT 62738"
2690,145,2025-05-02 02:31:28.239035,cancelled,4023.01,paypal,"USCGC Weber, FPO AA 23359"
